,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
51827,5948,SBNM,medium_airport,Santo Ângelo Airport,-28.282503,-54.169623,1056.0,SA,BR,BR-RS,Santo Ângelo,yes,SBNM,GEL,RS0008,,https://en.wikipedia.org/wiki/Santo_%C3%82ngelo_Airport,
51835,5950,SBOI,medium_airport,Oiapoque Airport,3.85412,-51.797056,53.0,SA,BR,BR-AP,Oiapoque,no,SBOI,OYK,AP0002,,https://pt.wikipedia.org/wiki/Aeroporto_de_Oiapoque,
51851,5951,SBPA,medium_airport,Salgado Filho International Airport,-29.994712,-51.166592,11.0,SA,BR,BR-RS,Porto Alegre,yes,SBPA,POA,RS0001,,https://en.wikipedia.org/wiki/Salgado_Filho_International_Airport,
51852,5952,SBPB,medium_airport,Parnaíba - Prefeito Doutor João Silva Filho International Airport,-2.89375,-41.731998,23.0,SA,BR,BR-PI,Parnaíba,yes,SBPB,PHB,PI0002,,https://en.wikipedia.org/wiki/Parna%C3%ADba-Prefeito_Dr._Jo%C3%A3o_Silva_Filho_International_Airport,Santos Dumont Airport
51853,5953,SBPC,medium_airport,Poços de Caldas - Embaixador Walther Moreira Salles Airport,-21.842529,-46.569768,4138.0,SA,BR,BR-MG,Poços De Caldas,no,SBPC,POO,MG0018,,https://pt.wikipedia.org/wiki/Aeroporto_de_Po%C3%A7os_de_Caldas,
51854,5954,SBPF,medium_airport,Lauro Kurtz Airport,-28.243976,-52.32777,2380.0,SA,BR,BR-RS,Passo Fundo,yes,SBPF,PFB,RS0006,,https://en.wikipedia.org/wiki/Lauro_Kurtz_Airport,
51855,5955,SBPJ,medium_airport,Brigadeiro Lysias Rodrigues Airport,-10.2915,-48.356998,774.0,SA,BR,BR-TO,Palmas,yes,SBPJ,PMW,TO0001,https://www4.infraero.gov.br/aeroportos/aeroporto-de-palmas-brigadeiro-lysias-rodrigues/,https://en.wikipedia.org/wiki/Palmas_Airport,
51856,5956,SBPK,medium_airport,João Simões Lopes Neto International Airport,-31.717253,-52.327952,59.0,SA,BR,BR-RS,Pelotas,yes,SBPK,PET,RS0005,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-pelotas-rs-joao-simoes-lopes-neto/,https://en.wikipedia.org/wiki/Pelotas_International_Airport,Pelotas Airport
51857,5957,SBPL,medium_airport,Senador Nilo Coelho Airport,-9.362422,-40.569098,1263.0,SA,BR,BR-PE,Petrolina,yes,SBPL,PNZ,PE0002,https://www4.infraero.gov.br/aeroportos/aeroporto-de-petrolina-senador-nilo-coelho/,https://en.wikipedia.org/wiki/Petrolina_Airport,
51858,5958,SBPN,medium_airport,Porto Nacional Airport,-10.719402,-48.3997,870.0,SA,BR,BR-TO,Porto Nacional,no,SDPE,PNB,TO0003,,,SBPN
51859,5959,SBPP,medium_airport,Ponta Porã Airport,-22.549601,-55.702599,2156.0,SA,BR,BR-MS,Ponta Porã,yes,SBPP,PMG,MS0005,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-ponta-pora/,https://en.wikipedia.org/wiki/Ponta_Por%C3%A3_International_Airport,
51861,5961,SBPS,medium_airport,Porto Seguro Airport,-16.438426,-39.080584,169.0,SA,BR,BR-BA,Porto Seguro,yes,SBPS,BPS,BA0002,http://www.aeroportoportoseguro.com.br/,https://en.wikipedia.org/wiki/Porto_Seguro_Airport,
51862,5962,SBPV,medium_airport,Governador Jorge Teixeira de Oliveira Airport,-8.707854,-63.90242,295.0,SA,BR,BR-RO,Porto Velho,yes,SBPV,PVH,RO0001,,https://en.wikipedia.org/wiki/Governador_Jorge_Teixeira_de_Oliveira_International_Airport,
51887,5964,SBRB,medium_airport,Rio Branco-Plácido de Castro International Airport,-9.869031,-67.893984,633.0,SA,BR,BR-AC,Rio Branco,yes,SBRB,RBR,AC0001,,https://en.wikipedia.org/wiki/Rio_Branco_International_Airport,
51889,5965,SBRF,medium_airport,Recife/Guararapes - Gilberto Freyre International Airport,-8.125984,-34.923316,33.0,SA,BR,BR-PE,Recife,yes,SBRF,REC,PE0001,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=163,https://en.wikipedia.org/wiki/Recife/Guararapes%E2%80%93Gilberto_Freyre_International_Airport,Ibura
51890,5967,SBRJ,medium_airport,Santos Dumont Airport,-22.9105,-43.163101,11.0,SA,BR,BR-RJ,Rio de Janeiro,yes,SBRJ,SDU,RJ0002,https://www4.infraero.gov.br/aeroportos/aeroporto-do-rio-de-janeiro-santos-dumont/,https://en.wikipedia.org/wiki/Santos_Dumont_Airport,RIO
51891,5968,SBRP,medium_airport,Leite Lopes Airport,-21.134314,-47.774053,1805.0,SA,BR,BR-SP,Ribeirão Preto,yes,SBRP,RAO,SP0004,https://www.daesp.sp.gov.br/aeroporto-estadual-de-ribeirao-preto-dr-leite-lopes/,https://en.wikipedia.org/wiki/Leite_Lopes_Airport,
51894,5969,SBSC,medium_airport,Santa Cruz Air Force Base,-22.9324,-43.719101,10.0,SA,BR,BR-RJ,Rio de Janeiro,no,SBSC,SNZ,RJ9003,,https://en.wikipedia.org/wiki/Santa_Cruz_Air_Force_Base,"Santa Cruz AB, Bartolomeu de Gusmão Airport"
51895,313262,SBSG,medium_airport,São Gonçalo do Amarante - Governador Aluízio Alves International Airport,-5.769804,-35.366578,272.0,SA,BR,BR-RN,Natal,yes,SBSG,NAT,RN0001,http://www.natal.aero,https://en.wikipedia.org/wiki/Greater_Natal_International_Airport,"Greater Natal International Airport,  Augusto Severo International Airport"
51896,5970,SBSJ,medium_airport,Professor Urbano Ernesto Stumpf Airport,-23.2292,-45.8615,2120.0,SA,BR,BR-SP,São José Dos Campos,yes,SBSJ,SJK,SP0008,,https://en.wikipedia.org/wiki/S%C3%A3o_Jos%C3%A9_dos_Campos_Regional_Airport,
51897,5971,SBSL,medium_airport,Marechal Cunha Machado International Airport,-2.58536,-44.2341,178.0,SA,BR,BR-MA,São Luís,yes,SBSL,SLZ,MA0001,,https://en.wikipedia.org/wiki/Marechal_Cunha_Machado_International_Airport,
51898,5972,SBSM,medium_airport,Santa Maria Airport,-29.711399,-53.688202,287.0,SA,BR,BR-RS,Santa Maria,yes,SBSM,RIA,RS0003,,https://en.wikipedia.org/wiki/Santa_Maria_Airport_(Rio_Grande_do_Sul),
51899,5973,SBSN,medium_airport,Santarém - Maestro Wilson Fonseca International Airport,-2.422423,-54.79306,198.0,SA,BR,BR-PA,Santarém,yes,SBSN,STM,PA0002,https://www4.infraero.gov.br/aeroportos/aeroporto-de-santarem-maestro-wilson-fonseca/,https://en.wikipedia.org/wiki/Santar%C3%A9m-Maestro_Wilson_Fonseca_Airport,
51901,5974,SBSP,medium_airport,Congonhas Airport,-23.627657,-46.654601,2631.0,SA,BR,BR-SP,São Paulo,yes,SBSP,CGH,SP0001,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219,https://en.wikipedia.org/wiki/Congonhas-S%C3%A3o_Paulo_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219
51902,5975,SBSR,medium_airport,Prof. Eribelto Manoel Reino State Airport,-20.817113,-49.406963,1784.0,SA,BR,BR-SP,São José do Rio Preto,yes,SBSR,SJP,SP0006,,https://en.wikipedia.org/wiki/S%C3%A3o_Jos%C3%A9_do_Rio_Preto_Airport,São José do Rio Preto Airport
51903,5976,SBST,medium_airport,Santos Nero Moura Air Base / Guarujá Airport,-23.928192,-46.300195,13.0,SA,BR,BR-SP,Guarujá,no,SBST,SSZ,SP9006,https://www.fab.mil.br/organizacoes/mostra/50/BASE%20AÉREA%20DE%20SANTOS,https://pt.wikipedia.org/wiki/Base_Aérea_de_Santos,
51904,5977,SBSV,large_airport,Deputado Luiz Eduardo Magalhães International Airport,-12.908611,-38.322498,64.0,SA,BR,BR-BA,Salvador,yes,SBSV,SSA,BA0001,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-salvador-dep-luis-eduardo-magalhaes/web,https://en.wikipedia.org/wiki/Deputado_Lu%C3%ADs_Eduardo_Magalh%C3%A3es_International_Airport,Dois de Julho
51907,5979,SBTB,medium_airport,Trombetas Airport,-1.4896,-56.396801,167.0,SA,BR,BR-PA,Oriximiná,yes,SBTB,TMT,PA0012,,https://en.wikipedia.org/wiki/Porto_Trombetas_Airport,Porto Trombetas
51910,5982,SBTE,medium_airport,Senador Petrônio Portela Airport,-5.06025,-42.823712,219.0,SA,BR,BR-PI,Teresina,yes,SBTE,THE,PI0001,,,
51911,5983,SBTF,medium_airport,Tefé Airport,-3.38294,-64.724098,186.0,SA,BR,BR-AM,Tefé,yes,SBTF,TFF,AM0004,,https://en.wikipedia.org/wiki/Tef%C3%A9_Airport,
51912,5984,SBTK,medium_airport,Tarauacá Airport,-8.155534,-70.782985,646.0,SA,BR,BR-AC,Tarauacá,no,SBTK,TRQ,AC0004,,https://en.wikipedia.org/wiki/Tarauac%C3%A1_Airport,
51913,5985,SBTL,medium_airport,Telêmaco Borba Airport,-24.317801,-50.6516,2610.0,SA,BR,BR-PR,Telêmaco Borba,no,SSVL,TEC,PR0007,,https://en.wikipedia.org/wiki/Tel%C3%AAmaco_Borba_Airport,SBTL
51916,5988,SBTT,medium_airport,Tabatinga Airport,-4.25567,-69.935799,263.0,SA,BR,BR-AM,Tabatinga,yes,SBTT,TBT,AM0005,,https://en.wikipedia.org/wiki/Tabatinga_International_Airport,
51917,5989,SBTU,medium_airport,Tucuruí Airport,-3.78601,-49.720299,830.0,SA,BR,BR-PA,Tucuruí,yes,SBTU,TUR,PA0007,,https://en.wikipedia.org/wiki/Tucuru%C3%AD_Airport,
51919,5990,SBUA,medium_airport,São Gabriel da Cachoeira Airport,-0.14835,-66.9855,249.0,SA,BR,BR-AM,São Gabriel da Cachoeira,yes,SBUA,SJL,AM0003,https://sjlairport.com.br/,https://en.wikipedia.org/wiki/São_Gabriel_da_Cachoeira_Airport,Uaupés
51920,5991,SBUF,medium_airport,Paulo Afonso Airport,-9.40088,-38.250599,883.0,SA,BR,BR-BA,Paulo Afonso,yes,SBUF,PAV,BA0007,https://www4.infraero.gov.br/aeroportos/aeroporto-de-paulo-afonso/,https://en.wikipedia.org/wiki/Paulo_Afonso_Airport,
51921,5992,SBUG,medium_airport,Rubem Berta Airport,-29.7822,-57.0382,256.0,SA,BR,BR-RS,Uruguaiana,yes,SBUG,URG,RS0012,,https://en.wikipedia.org/wiki/Ruben_Berta_International_Airport,Ruben Berta
51922,5993,SBUL,medium_airport,Ten. Cel. Aviador César Bombonato Airport,-18.883579,-48.225936,3094.0,SA,BR,BR-MG,Uberlândia,yes,SBUL,UDI,MG0002,https://www4.infraero.gov.br/aeroportos/aeroporto-de-uberlandia-ten-cel-aviador-cesar-bombonato/,https://en.wikipedia.org/wiki/Uberlândia_Airport,
51923,5995,SBUR,medium_airport,Mário de Almeida Franco Airport,-19.764722824097,-47.966110229492,2655.0,SA,BR,BR-MG,Uberaba,yes,SBUR,UBA,,,https://en.wikipedia.org/wiki/Uberaba_Airport,
51925,5996,SBVG,medium_airport,Major Brigadeiro Trompowsky Airport,-21.591375,-45.474116,3025.0,SA,BR,BR-MG,Varginha,no,SBVG,VAG,MG0019,,https://en.wikipedia.org/wiki/Varginha_Airport,Varginha Airport
51926,5997,SBVH,medium_airport,Brigadeiro Camarão Airport,-12.6944,-60.098301,2018.0,SA,BR,BR-RO,Vilhena,yes,SBVH,BVH,RO0003,,https://en.wikipedia.org/wiki/Vilhena_Airport,Vilhena Airport
51927,5998,SBVT,medium_airport,Eurico de Aguiar Salles Airport,-20.258,-40.285,34.0,SA,BR,BR-ES,Vitória,yes,SBVT,VIX,ES0001,https://www4.infraero.gov.br/aeroportos/aeroporto-de-vitoria-eurico-de-aguiar-salles/,https://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport,
51929,6000,SBYS,medium_airport,Campo Fontenelle,-21.984692,-47.341207,1968.0,SA,BR,BR-SP,Pirassununga,no,SBYS,QPS,SP9002,,https://pt.wikipedia.org/wiki/Aeródromo_Campo_de_Fontenelle,
51930,308204,SBZM,medium_airport,Presidente Itamar Franco Airport,-21.513086,-43.173069,1348.0,SA,BR,BR-MG,Juiz de Fora,yes,SBZM,IZA,,,https://en.wikipedia.org/wiki/Zona_da_Mata_Regional_Airport,"SDZY, Zona da Mata Regional Airport, Juiz de Fora Airport"
52054,6001,SCAR,medium_airport,Chacalluta Airport,-18.348499,-70.338699,167.0,SA,CL,CL-AP,Arica,yes,SCAR,ARI,,,https://en.wikipedia.org/wiki/Chacalluta_International_Airport,
52056,6002,SCAT,medium_airport,Desierto de Atacama Airport,-27.2611999512,-70.7791976929,670.0,SA,CL,CL-AT,Copiapo,yes,SCAT,CPO,,,https://en.wikipedia.org/wiki/Desierto_de_Atacama_Airport,
52061,6003,SCBA,medium_airport,Balmaceda Airport,-45.91609954833984,-71.68949890136719,1722.0,SA,CL,CL-AI,Balmaceda,yes,SCBA,BBA,,,,
52065,6004,SCBE,medium_airport,Barriles Airport,-22.14109992980957,-70.06289672851562,3475.0,SA,CL,CL-AN,Tocopilla,no,SCBE,TOQ,,,,
52078,6006,SCCC,medium_airport,Chile Chico Airport,-46.5831,-71.686323,1070.0,SA,CL,CL-AI,Chile Chico,no,SCCC,CCH,,,,
52080,6007,SCCF,medium_airport,El Loa Airport,-22.498199462890625,-68.90360260009766,7543.0,SA,CL,CL-AN,Calama,yes,SCCF,CJC,,,,
52082,6008,SCCH,medium_airport,Gral. Bernardo O´Higgins Airport,-36.58250045776367,-72.03140258789062,495.0,SA,CL,CL-BI,Chillan,no,SCCH,YAI,,,https://en.wikipedia.org/wiki/General_Bernardo_O'Higgins_Airport,
52083,6009,SCCI,medium_airport,President Carlos Ibañez del Campo International Airport,-53.002602,-70.854599,139.0,SA,CL,CL-MA,Punta Arenas,yes,SCCI,PUQ,,,https://en.wikipedia.org/wiki/Carlos_Ibanez_Del_Campo_International_Airport,
52095,6011,SCCY,medium_airport,Teniente Vidal Airport,-45.5942,-72.106102,1020.0,SA,CL,CL-AI,Coyhaique,no,SCCY,GXQ,,,,
52096,6012,SCDA,medium_airport,Diego Aracena Airport,-20.535200119018555,-70.1812973022461,155.0,SA,CL,CL-TA,Iquique,yes,SCDA,IQQ,,,,
52116,6015,SCEL,large_airport,Comodoro Arturo Merino Benítez International Airport,-33.393001556396484,-70.78579711914062,1555.0,SA,CL,CL-RM,Santiago,yes,SCEL,SCL,,http://www.aeropuertosantiago.cl/ingles/index.php,https://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport,
52120,6017,SCES,medium_airport,Ricardo García Posada Airport,-26.31110000610352,-69.76519775390625,5240.0,SA,CL,CL-AT,El Salvador,yes,SCES,ESR,,,,
52125,6018,SCFA,medium_airport,Andrés Sabella Gálvez International Airport,-23.444501,-70.445099,455.0,SA,CL,CL-AN,Antofagasta,yes,SCFA,ANF,,,https://en.wikipedia.org/wiki/Andr%C3%A9s_Sabella_G%C3%A1lvez_International_Airport,Cerro Moreno Airport
52132,6019,SCFM,medium_airport,Captain Fuentes Martinez Airport,-53.2537,-70.319199,104.0,SA,CL,CL-MA,Porvenir,no,SCFM,WPR,,,,
52156,6023,SCGZ,medium_airport,Guardiamarina Zañartu Airport,-54.931099,-67.626297,88.0,SA,CL,CL-MA,Puerto Williams,no,SCGZ,WPU,,,,Ensign Zañartu
52169,6024,SCHR,medium_airport,Cochrane Airport,-47.243591,-72.58815,643.0,SA,CL,CL-AI,Cochrane,no,SCHR,LGR,,,,
52177,6025,SCIE,medium_airport,Carriel Sur Airport,-36.772701,-73.063103,26.0,SA,CL,CL-BI,Concepcion,yes,SCIE,CCP,,,https://en.wikipedia.org/wiki/Carriel_Sur_International_Airport,
52185,6026,SCIP,medium_airport,Mataveri Airport,-27.1648006439,-109.42199707,227.0,SA,CL,CL-VS,Isla De Pascua,yes,SCIP,IPC,,,https://en.wikipedia.org/wiki/Mataveri_International_Airport,"Rapa Nui, Easter Island"
52192,6027,SCJO,medium_airport,Cañal Bajo Carlos - Hott Siebert Airport,-40.611198,-73.060997,187.0,SA,CL,CL-LL,Osorno,yes,SCJO,ZOS,,,https://en.wikipedia.org/wiki/Canal_Bajo_Carlos_Hott_Siebert_Airport,
52218,6029,SCLL,medium_airport,Vallenar Airport,-28.596399307250977,-70.75599670410156,1725.0,SA,CL,CL-AT,Vallenar,no,SCLL,VLR,,,,
52260,6031,SCNT,medium_airport,Lieutenant Julio Gallardo Airport,-51.67067,-72.529078,217.0,SA,CL,CL-MA,Puerto Natales,yes,SCNT,PNT,,,,
52308,314783,SCQP,medium_airport,La Araucanía Airport,-38.9259,-72.6515,333.0,SA,CL,CL-AR,Temuco,yes,SCQP,ZCO,,,https://en.wikipedia.org/wiki/La_Araucan%C3%ADa_International_Airport,
52315,6037,SCRA,medium_airport,Chañaral Airport,-26.332500457763672,-70.6072998046875,97.0,SA,CL,CL-AT,Chañaral,no,SCRA,CNR,,,,
52340,6040,SCSE,medium_airport,La Florida Airport,-29.916201,-71.199501,481.0,SA,CL,CL-CO,La Serena-Coquimbo,yes,SCSE,LSC,,,https://en.wikipedia.org/wiki/La_Florida_Airport_(Chile),COW
52360,6042,SCTC,medium_airport,Maquehue Airport,-38.766799926758,-72.637100219727,304.0,SA,CL,CL-AR,Temuco,no,SCTC,PZS,,,https://en.wikipedia.org/wiki/Maquehue_Airport,ZCO
52361,6043,SCTE,medium_airport,El Tepual Airport,-41.43889999389648,-73.09400177001953,294.0,SA,CL,CL-LL,Puerto Montt,yes,SCTE,PMC,,,https://en.wikipedia.org/wiki/El_Tepual_Airport,
52365,6044,SCTL,medium_airport,Panguilemo Airport,-35.37779998779297,-71.60169982910156,371.0,SA,CL,CL-ML,Talca,no,SCTL,TLX,,,,
52367,6045,SCTN,medium_airport,Chaitén Airport,-42.93280029296875,-72.6990966796875,13.0,SA,CL,CL-LL,Chaiten,no,SCTN,WCH,,,,
52368,6046,SCTO,medium_airport,Victoria Airport,-38.245601654052734,-72.34860229492188,1148.0,SA,CL,CL-AR,Victoria,no,SCTO,ZIC,,,,
52373,6047,SCTT,medium_airport,Las Breas Airport,-25.56430053710937,-70.37590026855469,2580.0,SA,CL,CL-AN,Taltal,no,SCTT,TTC,,,,
52387,6048,SCVD,medium_airport,Pichoy Airport,-39.6500015259,-73.0860977173,59.0,SA,CL,CL-LR,Valdivia,yes,SCVD,ZAL,,,https://en.wikipedia.org/wiki/Pichoy_Airport,
52396,6050,SCVM,medium_airport,Viña del mar Airport,-32.9496,-71.4786,461.0,SA,CL,CL-VS,Viña Del Mar,no,SCVM,KNA,,,https://en.wikipedia.org/wiki/Vi%C3%B1a_del_Mar_Airport,Torquemada
53500,35836,SDZY,medium_airport,Presidente Itamar Franco Airport,-21.513056,-43.173058,1348.0,SA,BR,BR-MG,Juiz de Fora,yes,SBZM,IZA,MG0006,,https://en.wikipedia.org/wiki/Zona_da_Mata_Regional_Airport,"SDZY, Zona da Mata Regional, Goianá"
53602,6051,SEAM,medium_airport,Chachoán Airport,-1.21207,-78.5746,8502.0,SA,EC,EC-T,Ambato,no,SEAM,ATF,,,,"Ambato, Chachoan, Izamba"
53610,6053,SECO,medium_airport,Francisco De Orellana Airport,-0.4628860056400299,-76.98680114746094,834.0,SA,EC,EC-D,Coca,yes,SECO,OCC,,,,
53613,6054,SECU,medium_airport,Mariscal Lamar Airport,-2.88947,-78.984398,8306.0,SA,EC,EC-A,Cuenca,yes,SECU,CUE,,,https://en.wikipedia.org/wiki/Mariscal_Lamar_International_Airport,
53616,6056,SEGU,large_airport,José Joaquín de Olmedo International Airport,-2.15742,-79.883598,19.0,SA,EC,EC-G,Guayaquil,yes,SEGU,GYE,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_de_Olmedo_International_Airport,Simon Bolivar International Airport
53628,6061,SELT,medium_airport,Cotopaxi International Airport,-0.906833,-78.615799,9205.0,SA,EC,EC-X,Latacunga,yes,SELT,LTX,,,https://en.wikipedia.org/wiki/Cotopaxi_International_Airport,"Latacunga, Vulcano, Ecuador, Cargo, Long runway, Height"
53629,6062,SEMA,medium_airport,Jose Maria Velasco Ibarra Airport,-4.37823009491,-79.94100189210002,1508.0,SA,EC,EC-L,Macará,no,SEMA,MRR,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Velasco_Ibarra_Airport,
53630,6063,SEMC,medium_airport,Coronel E Carvajal Airport,-2.299170017242432,-78.12079620361328,3452.0,SA,EC,EC-S,Macas,yes,SEMC,XMS,,,https://en.wikipedia.org/wiki/Macas_Airport,
53633,6066,SEMT,medium_airport,Eloy Alfaro International Airport,-0.9460780024528505,-80.67880249023438,48.0,SA,EC,EC-M,Manta,yes,SEMT,MEC,,,https://en.wikipedia.org/wiki/Manta_Air_Base,
53644,6071,SEPV,medium_airport,Reales Tamarindos Airport,-1.0416500568389893,-80.47219848632812,130.0,SA,EC,EC-M,Portoviejo,no,SEPV,PVO,,,,
53648,308273,SEQM,large_airport,Mariscal Sucre International Airport,-0.129166666667,-78.3575,7841.0,SA,EC,EC-P,Quito,yes,SEQM,UIO,UIO,,https://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport,Nuevo Aeropuerto Internacional Mariscal Sucre
53651,6075,SERO,medium_airport,Santa Rosa - Artillery Colonel Victor Larrea International Airport,-3.441986,-79.996957,20.0,SA,EC,EC-O,Santa Rosa,yes,SERO,ETR,,,https://en.wikipedia.org/wiki/Santa_Rosa_International_Airport,Machala International Airport
53652,6076,SESA,medium_airport,General Ulpiano Paez Airport,-2.20499,-80.988899,18.0,SA,EC,EC-G,Salinas,no,SESA,SNC,,,https://en.wikipedia.org/wiki/General_Ulpiano_Paez_Airport,
53665,6085,SETR,medium_airport,Tarapoa Airport,-0.1229560002684593,-76.33779907226562,814.0,SA,EC,EC-U,Tarapoa,no,SETR,TPC,,,,
53666,6086,SETU,medium_airport,Teniente Coronel Luis a Mantilla Airport,0.8095059990882874,-77.70809936523438,9649.0,SA,EC,EC-C,Tulcán,yes,SETU,TUA,,,https://en.wikipedia.org/wiki/Teniente_Coronel_Luis_a_Mantilla_International_Airport,
53668,6087,SFAL,medium_airport,Port Stanley Airport,-51.685699462891,-57.777599334717,75.0,SA,FK,FK-U-A,Stanley,yes,SFAL,PSY,,,https://en.wikipedia.org/wiki/Port_Stanley_Airport,
53677,6088,SGAS,medium_airport,Silvio Pettirossi International Airport,-25.239999771118164,-57.52000045776367,292.0,SA,PY,PY-11,Asunción,yes,SGAS,ASU,,,https://en.wikipedia.org/wiki/Silvio_Pettirossi_International_Airport,
53678,6089,SGAY,medium_airport,Juan De Ayolas Airport,-27.370554,-56.854064,223.0,SA,PY,PY-8,Ayolas,no,SGAY,AYO,,,https://en.wikipedia.org/wiki/Juan_de_Ayolas_Airport,
53683,6091,SGES,medium_airport,Guarani International Airport,-25.454516,-54.842682,846.0,SA,PY,PY-10,Ciudad del Este,yes,SGES,AGT,,,https://en.wikipedia.org/wiki/Guarani_International_Airport,
53687,6093,SGME,medium_airport,Dr. Luis Maria Argaña International Airport,-22.049999237060547,-60.619998931884766,553.0,SA,PY,PY-19,Mariscal Estigarribia,no,SGME,ESG,,,https://en.wikipedia.org/wiki/Dr._Luis_Maria_Arga%C3%B1a_International_Airport,
53691,6094,SGPI,medium_airport,Carlos Miguel Gimenez Airport,-26.881224,-58.318026,249.0,SA,PY,PY-12,Pilar,no,SGPI,PIL,,,https://en.wikipedia.org/wiki/Carlos_Miguel_Jim%C3%A9nez_Airport,
54848,309465,SJF,seaplane_base,Cruz Bay Seaplane Base,18.3315,-64.796,0.0,,VI,VI-U-A,Saint John Island,no,,SJF,,,,
55209,32305,SJTC,medium_airport,Bauru/Arealva–Moussa Nakhal Tobias State Airport,-22.160755,-49.070325,1962.0,SA,BR,BR-SP,Bauru,yes,SBAE,JTC,SP0010,http://www.daesp.sp.gov.br/aeroporto-estadual-de-bauru-arealva-moussa-nakhal-tobias/,https://en.wikipedia.org/wiki/Bauru-Arealva_Airport,SJCT
55990,6098,SKAP,medium_airport,Gomez Nino Apiay Air Base,4.07607,-73.5627,1207.0,SA,CO,CO-MET,Apiay,no,SKAP,API,APY,,https://en.wikipedia.org/wiki/Captain_Luis_F._G%C3%B3mez_Ni%C3%B1o_Air_Base,
55991,6099,SKAR,medium_airport,El Eden Airport,4.45278,-75.7664,3990.0,SA,CO,CO-QUI,Armenia,yes,SKAR,AXM,AXM,,https://en.wikipedia.org/wiki/El_Ed%C3%A9n_Airport,
55992,6100,SKAS,medium_airport,Tres De Mayo Airport,0.505228,-76.5008,815.0,SA,CO,CO-PUT,Puerto Asís,yes,SKAS,PUU,PUU,,https://en.wikipedia.org/wiki/Tres_de_Mayo_Airport,
55994,6101,SKBC,medium_airport,Las Flores Airport,9.04554,-73.9749,111.0,SA,CO,CO-MAG,El Banco,no,SKBC,ELB,ELB,,,
55996,6102,SKBG,medium_airport,Palonegro Airport,7.1265,-73.1848,3897.0,SA,CO,CO-SAN,Bucaramanga,yes,SKBG,BGA,BGA,,https://en.wikipedia.org/wiki/Palo_Negro_International_Airport,
55998,6104,SKBO,large_airport,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-CUN,Bogota,yes,SKBO,BOG,BOG,,https://en.wikipedia.org/wiki/El_Dorado_International_Airport,
55999,6105,SKBQ,medium_airport,Ernesto Cortissoz International Airport,10.8896,-74.7808,98.0,SA,CO,CO-ATL,Barranquilla,yes,SKBQ,BAQ,BAQ,,https://en.wikipedia.org/wiki/Ernesto_Cortissoz_International_Airport,
56001,6106,SKBS,medium_airport,José Celestino Mutis Airport,6.20292,-77.3947,80.0,SA,CO,CO-CHO,Bahía Solano,yes,SKBS,BSC,BSC,,https://en.wikipedia.org/wiki/Jos%C3%A9_Celestino_Mutis_Airport,
56002,6107,SKBU,medium_airport,Gerardo Tobar López Airport,3.81963,-76.9898,48.0,SA,CO,CO-VAC,Buenaventura,yes,SKBU,BUN,BUN,,https://en.wikipedia.org/wiki/Gerardo_Tobar_L%C3%B3pez_Airport,
56005,6108,SKCC,medium_airport,Camilo Daza International Airport,7.92757,-72.5115,1096.0,SA,CO,CO-NSA,Cúcuta,yes,SKCC,CUC,CUC,,https://en.wikipedia.org/wiki/Camilo_Daza_International_Airport,
56007,6109,SKCG,medium_airport,Rafael Nuñez International Airport,10.4424,-75.513,4.0,SA,CO,CO-BOL,Cartagena,yes,SKCG,CTG,CTG,,https://en.wikipedia.org/wiki/Rafael_N%C3%BA%C3%B1ez_International_Airport,
56010,6110,SKCL,medium_airport,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,3162.0,SA,CO,CO-VAC,Cali,yes,SKCL,CLO,CLO,https://www.aerocali.com.co/,https://en.wikipedia.org/wiki/Alfonso_Bonilla_Arag%C3%B3n_International_Airport,"Palmaseca International, 02-20"
56013,6112,SKCO,medium_airport,La Florida Airport,1.81442,-78.7492,8.0,SA,CO,CO-NAR,Tumaco,yes,SKCO,TCO,TCO,,https://en.wikipedia.org/wiki/La_Florida_Airport_(Colombia),
56016,6113,SKCU,medium_airport,Juan H White Airport,7.96847,-75.1985,174.0,SA,CO,CO-ANT,Caucasia,no,SKCU,CAQ,CAQ,,https://en.wikipedia.org/wiki/Juan_H._White_Airport,Caucasia Airport
56017,6114,SKCV,medium_airport,Coveñas Airport,9.40092,-75.6913,31.0,SA,CO,CO-SUC,Coveñas,no,SKCV,CVE,CVE,,,
